Operação,Tipo,No. Invoice,Incoterm,Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Cód. Exceção
Importação,Aéreo,988775,FOB,HU-Hungary,BR,Campinas,1146,954-784263,7.0,0.061,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988776,FOB,HU-Hungary,BR,Campinas,1146,954-784264,75.1,0.537,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988777,EXW,HU-Hungary,BR,Campinas,1146,954-784265,72.0,0.043,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988778,EXW,HU-Hungary,BR,Campinas,1146,954-784266,64.3,0.306,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988779,EXW,HU-Hungary,BR,Campinas,1146,954-784267,14.0,0.011,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988780,EXW,HU-Hungary,BR,Campinas,1146,954-784268,13.0,0.145,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988781,EXW,HU-Hungary,BR,Campinas,1146,954-784269,147.0,1.025,STANDARD,20/08/2023,21/08/2023,1,4,E01
Importação,Aéreo,988782,EXW,HU-Hungary,BR,Campinas,1146,954-784270,24.1,0.156,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988783,EXW,HU-Hungary,BR,Campinas,1146,954-784271,135.0,1.2,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988784,EXW,HU-Hungary,BR,Campinas,1146,954-784272,2.0,0.006,STANDARD,20/08/2023,21/08/2023,1,4,
Importação,Aéreo,988785,EXW,DE-Germany,BR,Campinas,1146,954-784273,38.8,0.15,STANDARD,20/08/2023,24/08/2023,4,4,E01
Importação,Aéreo,988786,EXW,DE-Germany,BR,Campinas,1146,954-784274,0.8,0.011,STANDARD,20/08/2023,24/08/2023,4,4,
Importação,Aéreo,988787,EXW,DE-Germany,BR,Campinas,1146,954-784275,736.0,1.21,STANDARD,20/08/2023,24/08/2023,4,4,
Importação,Aéreo,988788,EXW,NL-Netherlands,BR,Campinas,1146,954-784276,2.0,0.027,STANDARD,20/08/2023,27/08/2023,7,7,
Importação,Aéreo,988789,FOB,PL-Poland,BR,Campinas,1148,954-784277,433.0,0.461,EMERGENCY,20/08/2023,27/08/2023,7,7,
Importação,Aéreo,988790,EXW,CH-Switzerland,BR,Campinas,1146,954-784278,7.0,1.0,STANDARD,20/08/2023,26/08/2023,6,3,
Importação,Aéreo,988791,EXW,GB-United Kingdom,BR,Campinas,1147,954-784279,192.0,1.831,STANDARD,20/08/2023,24/08/2023,4,4,
Importação,Aéreo,988792,EXW,HU-Hungary,BR,Campinas,1146,954-784280,438.0,0.336,STANDARD,20/08/2023,01/09/2023,12,6,
Importação,Aéreo,988793,EXW,DE-Germany,BR,Campinas,1146,954-784281,135.0,1.2,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988794,EXW,DE-Germany,BR,Campinas,1146,954-784282,5.0,0.06,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988795,EXW,DE-Germany,BR,Campinas,1146,954-784283,0.7,0.02,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988796,EXW,DE-Germany,BR,Campinas,1146,954-784284,0.6,0.024,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988797,EXW,DE-Germany,BR,Campinas,1146,954-784285,54.0,0.078,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988798,EXW,DE-Germany,BR,Campinas,1146,954-784286,78.0,0.187,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988799,EXW,DE-Germany,BR,Campinas,1146,954-784287,1185.0,2.88,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988800,EXW,DE-Germany,BR,Campinas,1146,954-784288,135.8,1.341,STANDARD,21/08/2023,24/08/2023,3,4,E06
Importação,Aéreo,988801,EXW,DE-Germany,BR,Campinas,1146,954-784289,37.0,0.509,STANDARD,21/08/2023,24/08/2023,3,4,
Importação,Aéreo,988802,EXW,HU-Hungary,BR,Campinas,1146,954-784290,66.2,0.605,STANDARD,21/08/2023,27/08/2023,6,6,
Importação,Aéreo,988803,EXW,ES-Spain,BR,Sao Paulo,1147,954-784291,24.9,0.036,STANDARD,21/08/2023,27/08/2023,6,5,
Importação,Aéreo,988804,EXW,ES-Spain,BR,Sao Paulo,1147,954-784292,12.9,0.024,STANDARD,21/08/2023,27/08/2023,6,5,
Importação,Aéreo,988805,EXW,ES-Spain,BR,Sao Paulo,1147,954-784293,12.9,0.024,STANDARD,21/08/2023,27/08/2023,6,5,
Importação,Aéreo,988806,EXW,AT-Austria,BR,Campinas,1146,954-784294,73.0,0.35,STANDARD,21/08/2023,24/08/2023,3,3,
Importação,Aéreo,988807,EXW,IT-Italy,BR,Campinas,1147,954-784295,72.5,0.29,STANDARD,21/08/2023,31/08/2023,10,7,
Importação,Aéreo,988808,EXW,ES-Spain,BR,Sao Paulo,1147,954-784296,493.8,0.72,STANDARD,21/08/2023,29/08/2023,8,3,
Importação,Aéreo,988809,EXW,AT-Austria,BR,Campinas,1146,954-784297,99.0,0.408,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988810,EXW,DE-Germany,BR,Campinas,1146,954-784298,2.0,0.02,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988811,EXW,DE-Germany,BR,Campinas,1146,954-784299,0.4,0.007,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988812,EXW,DE-Germany,BR,Campinas,1146,954-784300,8.0,0.048,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988813,EXW,DE-Germany,BR,Campinas,1146,954-784301,23.0,0.238,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988814,EXW,DE-Germany,BR,Campinas,1146,954-784302,395.0,0.96,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988815,EXW,DE-Germany,BR,Campinas,1146,954-784303,23.5,0.154,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988816,EXW,DE-Germany,BR,Campinas,1146,954-784304,1580.0,3.84,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988817,EXW,DE-Germany,BR,Campinas,1146,954-784305,23.5,0.154,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988818,EXW,DE-Germany,BR,Campinas,1146,954-784306,0.9,0.007,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988819,EXW,DE-Germany,BR,Campinas,1146,954-784307,619.0,5.04,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988820,FOB,DE-Germany,BR,Campinas,1146,954-784308,210.0,1.152,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988821,EXW,DE-Germany,BR,Campinas,1146,954-784309,2956.6,4.795,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988822,EXW,DE-Germany,BR,Campinas,1146,954-784310,135.8,1.341,STANDARD,22/08/2023,26/08/2023,4,4,
Importação,Aéreo,988823,EXW,DE-Germany,BR,Campinas,1146,954-784311,167.5,1.716,STANDARD,22/08/2023,26/08/2023,4,4,
Importação,Aéreo,988824,EXW,DE-Germany,BR,Campinas,1146,954-784312,276.0,2.3,STANDARD,22/08/2023,26/08/2023,4,4,
Importação,Aéreo,988825,EXW,DE-Germany,BR,Campinas,1146,954-784313,26.0,0.307,STANDARD,22/08/2023,26/08/2023,4,4,
Importação,Aéreo,988826,EXW,DE-Germany,BR,Campinas,1146,954-784314,302.0,0.96,STANDARD,22/08/2023,26/08/2023,4,4,E03
Importação,Aéreo,988827,EXW,HU-Hungary,BR,Campinas,1146,954-784315,20.0,0.05,STANDARD,22/08/2023,27/08/2023,5,4,
Importação,Aéreo,988828,EXW,IT-Italy,BR,Campinas,1147,954-784316,10.0,0.024,STANDARD,22/08/2023,27/08/2023,5,4,
Importação,Aéreo,988829,EXW,SI-Slovenia,BR,Campinas,1148,954-784317,3.5,0.025,STANDARD,22/08/2023,24/08/2023,2,6,
Importação,Aéreo,988830,EXW,GB-United Kingdom,BR,Campinas,1147,954-784318,19.0,0.214,STANDARD,22/08/2023,24/08/2023,2,4,
Importação,Aéreo,988831,EXW,AT-Austria,BR,Campinas,1146,954-784319,60.0,0.35,STANDARD,22/08/2023,25/08/2023,3,3,
Importação,Aéreo,988832,EXW,SK-Slovakia,BR,Campinas,1148,954-784320,397.0,0.55,STANDARD,22/08/2023,29/08/2023,7,5,
Importação,Aéreo,988833,EXW,SI-Slovenia,BR,Campinas,1148,954-784321,3.5,0.025,STANDARD,23/08/2023,24/08/2023,1,5,
Importação,Aéreo,988834,EXW,FR-France,BR,Campinas,1147,954-784322,110.0,0.384,STANDARD,25/08/2023,06/09/2023,12,5,
Importação,Aéreo,988835,EXW,FR-France,BR,Campinas,1147,954-784323,7.07,0.069,STANDARD,25/08/2023,29/08/2023,4,5,
Importação,Aéreo,988836,EXW,FR-France,BR,Campinas,1147,954-784324,31.2,0.03,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988837,EXW,FR-France,BR,Campinas,1147,954-784325,135.0,1.2,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988838,EXW,FR-France,BR,Campinas,1147,954-784326,0.3,0.004,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988839,EXW,FR-France,BR,Campinas,1147,954-784327,0.8,0.014,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988840,EXW,FR-France,BR,Campinas,1147,954-784328,28.9,0.096,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988841,EXW,DE-Germany,BR,Campinas,1146,954-784329,2.2,0.013,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988842,EXW,DE-Germany,BR,Campinas,1146,954-784330,360.0,1.176,STANDARD,25/08/2023,28/08/2023,3,4,
Importação,Aéreo,988843,EXW,IT-Italy,BR,Campinas,1147,954-784331,13.3,0.038,STANDARD,26/08/2023,27/08/2023,1,4,
Importação,Aéreo,988844,EXW,DE-Germany,BR,Campinas,1146,954-784332,59.3,0.96,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988845,FOB,FR-France,BR,Campinas,1147,954-784333,326.7,0.719,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988846,EXW,FR-France,BR,Campinas,1147,954-784334,3925.0,9.6,EMERGENCY,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988847,EXW,FR-France,BR,Campinas,1147,954-784335,115.0,0.216,EMERGENCY,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988848,EXW,DE-Germany,BR,Campinas,1146,954-784336,3.4,0.037,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988849,EXW,DE-Germany,BR,Campinas,1146,954-784337,48.0,0.12,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988850,EXW,DE-Germany,BR,Campinas,1146,954-784338,276.0,2.3,STANDARD,26/08/2023,28/08/2023,2,4,E06
Importação,Aéreo,988851,EXW,DE-Germany,BR,Campinas,1146,954-784339,7.0,0.048,STANDARD,26/08/2023,29/08/2023,3,3,
Importação,Aéreo,988852,EXW,DE-Germany,BR,Campinas,1146,954-784340,47.0,0.331,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988853,EXW,DE-Germany,BR,Campinas,1146,954-784341,44.8,0.109,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988854,EXW,DE-Germany,BR,Campinas,1146,954-784342,3885.0,11.52,STANDARD,26/08/2023,31/08/2023,5,4,
Importação,Aéreo,988855,EXW,DE-Germany,BR,Campinas,1146,954-784343,790.0,1.92,EMERGENCY,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988856,EXW,DE-Germany,BR,Campinas,1146,954-784344,135.0,1.2,STANDARD,26/08/2023,28/08/2023,2,4,
Importação,Aéreo,988857,EXW,ES-Spain,BR,Campinas,1147,954-784345,11.0,0.064,STANDARD,26/08/2023,05/09/2023,10,3,
Importação,Aéreo,988858,EXW,DE-Germany,BR,Campinas,1146,954-784346,36.3,0.25,STANDARD,27/08/2023,28/08/2023,1,4,
Importação,Aéreo,988859,EXW,DE-Germany,BR,Campinas,1146,954-784347,26.8,0.024,STANDARD,27/08/2023,31/08/2023,4,4,
Importação,Aéreo,988860,FOB,DE-Germany,BR,Campinas,1146,954-784348,59.0,0.307,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988861,EXW,DE-Germany,BR,Campinas,1146,954-784349,416.0,3.45,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988862,EXW,DE-Germany,BR,Campinas,1146,954-784350,16.3,0.01,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988863,EXW,DE-Germany,BR,Campinas,1146,954-784351,9.5,0.029,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988864,FOB,DE-Germany,BR,Campinas,1146,954-784352,122.0,0.752,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988865,EXW,DE-Germany,BR,Campinas,1146,954-784353,363.0,2.189,STANDARD,27/08/2023,31/08/2023,4,4,
Importação,Aéreo,988866,EXW,DE-Germany,BR,Campinas,1146,954-784354,60.0,0.381,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988867,EXW,DE-Germany,BR,Campinas,1146,954-784355,2065.0,4.416,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988868,EXW,DE-Germany,BR,Campinas,1146,954-784356,0.6,0.09,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988869,EXW,DE-Germany,BR,Campinas,1146,954-784357,846.3,0.547,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988870,EXW,DE-Germany,BR,Campinas,1146,954-784358,89.6,0.493,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988871,EXW,DE-Germany,BR,Campinas,1146,954-784359,1294.0,2.592,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988872,EXW,DE-Germany,BR,Campinas,1146,954-784360,1975.0,4.8,EMERGENCY,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988873,EXW,DE-Germany,BR,Campinas,1146,954-784361,6.6,0.032,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988874,EXW,DE-Germany,BR,Campinas,1146,954-784362,679.4,0.576,STANDARD,27/08/2023,01/09/2023,5,4,
Importação,Aéreo,988875,EXW,DE-Germany,BR,Campinas,1146,954-784363,165.4,1.408,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988876,EXW,HU-Hungary,BR,Campinas,1146,954-784364,4.2,0.028,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988877,EXW,HU-Hungary,BR,Campinas,1146,954-784365,94.0,0.216,STANDARD,27/08/2023,30/08/2023,3,4,
Importação,Aéreo,988878,EXW,HU-Hungary,BR,Campinas,1146,954-784366,58.9,0.528,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988879,EXW,HU-Hungary,BR,Campinas,1146,954-784367,1225.4,2.131,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988880,EXW,HU-Hungary,BR,Campinas,1146,954-784368,438.0,0.336,STANDARD,27/08/2023,01/09/2023,5,6,
Importação,Aéreo,988881,EXW,HU-Hungary,BR,Campinas,1146,954-784369,5.0,0.099,EMERGENCY,27/08/2023,01/09/2023,5,6,
Importação,Aéreo,988882,EXW,HU-Hungary,BR,Campinas,1146,954-784370,625.6,0.6,STANDARD,27/08/2023,31/08/2023,4,5,
Importação,Aéreo,988883,EXW,HU-Hungary,BR,Campinas,1146,954-784371,625.6,0.6,STANDARD,27/08/2023,31/08/2023,4,5,
Importação,Aéreo,988884,EXW,HU-Hungary,BR,Campinas,1146,954-784372,106.0,0.864,STANDARD,27/08/2023,31/08/2023,4,5,
Importação,Aéreo,988885,EXW,HU-Hungary,BR,Campinas,1146,954-784373,139.0,1.728,STANDARD,27/08/2023,31/08/2023,4,5,
Importação,Aéreo,988886,EXW,CH-Switzerland,BR,Campinas,1146,954-784374,6.0,0.048,STANDARD,27/08/2023,01/09/2023,5,3,
Importação,Aéreo,988887,EXW,CH-Switzerland,BR,Campinas,1146,954-784375,4.0,0.036,STANDARD,27/08/2023,29/08/2023,2,4,
Importação,Aéreo,988888,EXW,FR-France,BR,Sao Paulo,1147,954-784376,25.83,0.163,STANDARD,28/08/2023,01/09/2023,4,6,
Importação,Aéreo,988889,EXW,FR-France,BR,Campinas,1147,954-784377,4.9,0.031,STANDARD,28/08/2023,06/09/2023,9,5,
Importação,Aéreo,988890,EXW,FR-France,BR,Campinas,1147,954-784378,131.5,0.288,STANDARD,28/08/2023,06/09/2023,9,5,
Importação,Aéreo,988891,EXW,FR-France,BR,Campinas,1147,954-784379,2.65,0.018,STANDARD,28/08/2023,06/09/2023,9,5,
Importação,Aéreo,988892,EXW,DE-Germany,BR,Campinas,1146,954-784380,79.0,0.192,STANDARD,28/08/2023,29/08/2023,1,3,
Importação,Aéreo,988893,EXW,DE-Germany,BR,Campinas,1146,954-784381,19.4,0.326,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988894,EXW,DE-Germany,BR,Campinas,1146,954-784382,0.8,0.004,STANDARD,28/08/2023,29/08/2023,1,3,
Importação,Aéreo,988895,FOB,DE-Germany,BR,Campinas,1146,954-784383,7.0,0.093,STANDARD,28/08/2023,29/08/2023,1,3,
Importação,Aéreo,988896,EXW,HU-Hungary,BR,Campinas,1146,954-784384,1.8,0.019,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988897,EXW,HU-Hungary,BR,Campinas,1146,954-784385,141.0,1.071,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988898,EXW,HU-Hungary,BR,Campinas,1146,954-784386,1225.4,2.131,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988899,EXW,HU-Hungary,BR,Campinas,1146,954-784387,117.5,1.127,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988900,EXW,HU-Hungary,BR,Campinas,1146,954-784388,217.0,0.864,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988901,EXW,DE-Germany,BR,Campinas,1146,954-784389,6.8,0.012,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988902,EXW,DE-Germany,BR,Campinas,1146,954-784390,36.9,0.432,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988903,EXW,DE-Germany,BR,Campinas,1146,954-784391,45.9,0.288,STANDARD,28/08/2023,01/09/2023,4,4,
Importação,Aéreo,988904,EXW,DE-Germany,BR,Campinas,1146,954-784392,36.0,0.014,STANDARD,28/08/2023,04/09/2023,7,4,
Importação,Aéreo,988905,EXW,DE-Germany,BR,Campinas,1146,954-784393,790.0,1.92,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988906,EXW,DE-Germany,BR,Campinas,1146,954-784394,134.0,2.25,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988907,EXW,DE-Germany,BR,Campinas,1146,954-784395,0.4,0.007,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988908,EXW,DE-Germany,BR,Campinas,1146,954-784396,12.0,0.047,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988909,EXW,DE-Germany,BR,Campinas,1146,954-784397,790.0,1.92,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988910,EXW,DE-Germany,BR,Campinas,1146,954-784398,135.0,1.2,STANDARD,28/08/2023,04/09/2023,7,4,
Importação,Aéreo,988911,EXW,HU-Hungary,BR,Campinas,1146,954-784399,625.6,0.336,EMERGENCY,28/08/2023,31/08/2023,3,3,
Importação,Aéreo,988912,EXW,HU-Hungary,BR,Campinas,1146,954-784400,625.6,0.336,EMERGENCY,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988913,EXW,HU-Hungary,BR,Campinas,1146,954-784401,438.0,0.336,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988914,EXW,HU-Hungary,BR,Campinas,1146,954-784402,610.0,0.617,EMERGENCY,28/08/2023,08/09/2023,11,6,
Importação,Aéreo,988915,EXW,HU-Hungary,BR,Campinas,1146,954-784403,624.0,0.617,EMERGENCY,28/08/2023,08/09/2023,11,6,
Importação,Aéreo,988916,EXW,HU-Hungary,BR,Campinas,1146,954-784404,623.0,0.617,EMERGENCY,28/08/2023,08/09/2023,11,6,
Importação,Aéreo,988917,EXW,HU-Hungary,BR,Campinas,1146,954-784405,622.0,0.617,EMERGENCY,28/08/2023,08/09/2023,11,6,
Importação,Aéreo,988918,EXW,HU-Hungary,BR,Campinas,1146,954-784406,613.0,0.617,STANDARD,28/08/2023,08/09/2023,11,6,
Importação,Aéreo,988919,EXW,IT-Italy,BR,Sao Paulo,1147,954-784407,180.0,1.09,STANDARD,28/08/2023,31/08/2023,3,7,E01
Importação,Aéreo,988920,EXW,RS-Serbia,BR,Sao Paulo,1148,954-784408,114.2,0.557,STANDARD,28/08/2023,02/09/2023,5,5,
Importação,Aéreo,988921,EXW,ES-Spain,BR,Campinas,1147,954-784409,5.0,0.032,STANDARD,28/08/2023,05/09/2023,8,5,
Importação,Aéreo,988922,FOB,CH-Switzerland,BR,Curitiba,1146,954-784410,89.0,0.6,STANDARD,28/08/2023,31/08/2023,3,4,
Importação,Aéreo,988923,EXW,FR-France,BR,Campinas,1147,954-784411,75.0,0.158,STANDARD,29/08/2023,10/09/2023,12,5,
Importação,Aéreo,988924,EXW,DE-Germany,BR,Campinas,1146,954-784412,51.0,0.314,STANDARD,29/08/2023,05/09/2023,7,5,
Importação,Aéreo,988925,EXW,DE-Germany,BR,Campinas,1146,954-784413,32.3,0.1,STANDARD,29/08/2023,03/09/2023,5,4,E04
Importação,Aéreo,988926,EXW,DE-Germany,BR,Campinas,1146,954-784414,29.4,0.096,STANDARD,29/08/2023,12/09/2023,14,4,
Importação,Aéreo,988927,EXW,DE-Germany,BR,Campinas,1146,954-784415,48.0,0.12,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988928,EXW,DE-Germany,BR,Campinas,1146,954-784416,5.0,0.064,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988929,EXW,DE-Germany,BR,Campinas,1146,954-784417,43.0,0.274,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988930,EXW,HU-Hungary,BR,Sao Paulo,1146,954-784418,8.0,0.008,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988931,EXW,HU-Hungary,BR,Campinas,1146,954-784419,236.8,0.672,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988932,FOB,HU-Hungary,BR,Campinas,1146,954-784420,630.3,0.719,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988933,EXW,HU-Hungary,BR,Campinas,1146,954-784421,161.0,1.438,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988934,EXW,HU-Hungary,BR,Campinas,1146,954-784422,3.4,0.024,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988935,EXW,HU-Hungary,BR,Campinas,1146,954-784423,51.5,0.288,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988936,EXW,HU-Hungary,BR,Campinas,1146,954-784424,217.0,0.864,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988937,FOB,DE-Germany,BR,Campinas,1146,954-784425,13.6,0.012,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988938,EXW,DE-Germany,BR,Campinas,1146,954-784426,2.8,0.02,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988939,EXW,DE-Germany,BR,Campinas,1146,954-784427,42.3,0.059,STANDARD,29/08/2023,02/09/2023,4,4,
Importação,Aéreo,988940,EXW,DE-Germany,BR,Campinas,1146,954-784428,0.7,0.015,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988941,EXW,DE-Germany,BR,Campinas,1146,954-784429,50.0,0.134,STANDARD,29/08/2023,31/08/2023,2,4,E02
Importação,Aéreo,988942,EXW,DE-Germany,BR,Campinas,1146,954-784430,4.4,0.012,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988943,EXW,DE-Germany,BR,Campinas,1146,954-784431,92.2,0.163,STANDARD,29/08/2023,31/08/2023,2,4,
Importação,Aéreo,988944,EXW,HU-Hungary,BR,Campinas,1146,954-784432,601.0,0.617,STANDARD,29/08/2023,08/09/2023,10,6,
Importação,Aéreo,988945,EXW,HU-Hungary,BR,Campinas,1146,954-784433,606.0,0.617,STANDARD,29/08/2023,08/09/2023,10,6,
Importação,Aéreo,988946,EXW,DE-Germany,BR,Campinas,1146,954-784434,184.0,0.663,STANDARD,30/08/2023,31/08/2023,1,4,
Importação,Aéreo,988947,EXW,DE-Germany,BR,Campinas,1146,954-784435,27.4,0.009,STANDARD,30/08/2023,31/08/2023,1,4,
Importação,Aéreo,988948,EXW,RO-Romania,BR,Sao Paulo,1148,954-784436,64.0,0.37,STANDARD,31/08/2023,02/09/2023,2,5,
Importação,Aéreo,988949,EXW,FR-France,BR,Campinas,1147,954-784437,1.48,0.017,STANDARD,01/09/2023,06/09/2023,5,5,
Importação,Aéreo,988950,EXW,DE-Germany,BR,Campinas,1146,954-784438,42.9,0.031,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988951,EXW,DE-Germany,BR,Campinas,1146,954-784439,135.0,1.2,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988952,EXW,DE-Germany,BR,Campinas,1146,954-784440,50.1,0.432,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988953,FOB,DE-Germany,BR,Campinas,1146,954-784441,8.0,0.036,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988954,FOB,DE-Germany,BR,Campinas,1146,954-784442,20.0,0.161,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988955,EXW,DE-Germany,BR,Campinas,1146,954-784443,43.5,0.48,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988956,EXW,DE-Germany,BR,Campinas,1146,954-784444,8.4,0.009,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988957,EXW,DE-Germany,BR,Campinas,1146,954-784445,210.0,0.97,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988958,EXW,DE-Germany,BR,Campinas,1146,954-784446,171.0,0.518,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988959,EXW,DE-Germany,BR,Campinas,1146,954-784447,25.9,0.154,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988960,EXW,HU-Hungary,BR,Campinas,1146,954-784448,438.0,0.336,STANDARD,01/09/2023,05/09/2023,4,4,
Importação,Aéreo,988961,EXW,HU-Hungary,BR,Campinas,1146,954-784449,618.0,0.617,STANDARD,01/09/2023,04/09/2023,3,5,
Importação,Aéreo,988962,EXW,ES-Spain,BR,Sao Paulo,1147,954-784450,24.9,0.022,STANDARD,01/09/2023,07/09/2023,6,5,
